Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm,SourceFile
32,A03A,PET,transparent,regular,2023-05-23 11:16:19,59617.0,93970.0,223548.0,222971.0,110021.0,121325.0,38773.0,25029.0,-0.7318126731,-0.251030861,1.562456917,1.554381608,-0.02639170675,0.1318115827,-1.023531478,-1.215883389,0.526203473,0.3315296237,1.142563873,1.007525171,-0.3662022456,0.3272332452,-0.9167961107,-2.052057029,measurement3.csv
33,A03A,PET,transparent,regular,2023-05-23 11:16:19,59417.0,93950.0,223911.0,222866.0,110534.0,120989.0,39284.0,24698.0,-0.7348101701,-0.2518329678,1.565796552,1.551181222,-0.01988978525,0.1263334404,-1.016389529,-1.220388761,0.4322307042,0.3146074604,1.137185931,0.959471749,-0.2529514698,0.2541892068,-0.6082507941,-2.236482787,measurement3.csv
34,A04A,PET,transparent,regular,2023-05-23 11:16:41,51000.0,83017.0,153813.0,176589.0,78357.0,91112.0,24219.0,14216.0,-0.61537024,-0.01906015048,1.299500898,1.723699249,-0.1058516993,0.1317075721,-1.114160898,-1.300464731,1.114042979,1.283708919,-0.1178538606,0.7259144528,-0.2980450838,0.1967355029,-1.117173834,-1.787329075,measurement3.csv
35,A04A,PET,transparent,regular,2023-05-23 11:16:43,50841.0,83107.0,154117.0,176380.0,78129.0,91096.0,24327.0,14373.0,-0.6186846903,-0.0175002325,1.305567652,1.720374866,-0.110250999,0.1313518915,-1.112697109,-1.298161378,1.103967352,1.306636218,-0.1129837972,0.7241570851,-0.3244249207,0.1936807762,-1.117651893,-1.77338082,measurement3.csv
36,A04A,PET,transparent,regular,2023-05-23 11:16:43,50796.0,82988.0,153980.0,176258.0,78340.0,91168.0,24345.0,14335.0,-0.6196448519,-0.01936025963,1.304428377,1.719846497,-0.1060315688,0.133172294,-1.112876951,-1.299533536,1.100956114,1.299702319,-0.1166692569,0.7222557313,-0.3076213369,0.2006675087,-1.113816904,-1.785474175,measurement3.csv
37,A04A,PET,transparent,regular,2023-05-23 11:16:44,50897.0,83340.0,153696.0,176726.0,78167.0,91163.0,24205.0,14344.0,-0.6177616185,-0.0135442795,1.296763494,1.725673438,-0.1098860572,0.1321510089,-1.114872527,-1.298523459,1.099477538,1.312492961,-0.1277197203,0.7292658383,-0.3179894271,0.1961133167,-1.129592278,-1.762048228,measurement3.csv
38,A04A,PET,transparent,regular,2023-05-23 11:16:45,50808.0,83363.0,153804.0,176843.0,78133.0,91253.0,24408.0,14217.0,-0.6195895376,-0.01378209604,1.297035966,1.725762663,-0.1111057919,0.133040841,-1.110860201,-1.300501843,1.084373033,1.311363356,-0.1240099835,0.7316735473,-0.3204890379,0.201190325,-1.087419919,-1.79668132,measurement3.csv
39,A04A,PET,transparent,regular,2023-05-23 11:16:47,50554.0,82929.0,153803.0,177011.0,78010.0,91020.0,24194.0,14202.0,-0.6207420154,-0.01925456544,1.297496679,1.728672609,-0.1106435003,0.1310662055,-1.110478206,-1.296117206,1.070169055,1.295302868,-0.1070632448,0.7580536892,-0.3131287835,0.2034849744,-1.116832465,-1.789986094,measurement3.csv
40,A05A,PET,green,regular,2023-05-23 11:18:47,22771.0,36901.0,86220.0,91916.0,51644.0,57929.0,19390.0,12820.0,-0.8783697136,-0.3754348356,1.379996534,1.582736595,0.1493188026,0.3730233821,-0.9987110315,-1.232559733,-1.370338348,-1.156766833,-0.9661769953,-0.2511922289,0.6239303844,1.260385792,1.129468178,0.7306900518,measurement3.csv
41,A05A,PET,green,regular,2023-05-23 11:18:49,22707.0,36479.0,86118.0,92158.0,51588.0,57263.0,19594.0,12448.0,-0.8733353568,-0.3841585116,1.379002207,1.593540992,0.1525081275,0.3540822341,-0.9839080782,-1.237731614,-1.339754602,-1.222826804,-0.9159023076,-0.1514370023,0.6821843654,1.178746549,1.347345101,0.4216447001,measurement3.csv
42,A05A,PET,green,regular,2023-05-23 11:18:50,22562.0,36783.0,85923.0,92027.0,51226.0,57240.0,19557.0,12542.0,-0.8786557707,-0.3721656827,1.377987114,1.595385011,0.1422310784,0.3564235676,-0.985680784,-1.235524534,-1.411239531,-1.129700373,-0.940587245,-0.1637110302,0.5995158653,1.185075084,1.333962128,0.5266851024,measurement3.csv
43,A05A,PET,green,regular,2023-05-23 11:18:51,22705.0,36516.0,85888.0,91390.0,51256.0,57159.0,19836.0,12506.0,-0.8761013562,-0.3812610229,1.387709865,1.584843419,0.146864856,0.3583660136,-0.9788960066,-1.241525769,-1.304562701,-1.178831002,-0.9208845215,-0.2462026791,0.582391281,1.123397973,1.476188138,0.4685035114,measurement3.csv
44,A05A,PET,green,regular,2023-05-23 11:18:52,22586.0,37161.0,86198.0,91844.0,51718.0,57347.0,19799.0,12586.0,-0.8849403188,-0.3652549927,1.383205339,1.584518776,0.1537885264,0.3544958128,-0.9843134237,-1.241499719,-1.428685507,-1.051849123,-0.9445661263,-0.2454814148,0.6458578768,1.120488786,1.407266577,0.4969689316,measurement3.csv
45,B01A,HDPE,white,regular,2023-05-23 11:21:46,51007.0,82696.0,153322.0,165167.0,75410.0,87180.0,31777.0,20485.0,-0.658662109,-0.01392664413,1.423010051,1.664005084,-0.1621655471,0.0773035564,-1.049910271,-1.279654121,1.422336589,1.667618712,-0.7594984197,-0.009675788463,-1.412232239,-0.6415953391,0.1643473713,-0.4313008858,measurement3.csv
46,B01A,HDPE,white,regular,2023-05-23 11:21:47,51120.0,82416.0,153490.0,165534.0,75250.0,87426.0,31446.0,20708.0,-0.655758265,-0.0204570798,1.422327827,1.666818096,-0.1659251362,0.08124470119,-1.055135678,-1.273114465,1.461583336,1.6388342,-0.7598259457,0.01120698771,-1.451102495,-0.6226297221,0.04604636741,-0.3241127283,measurement3.csv
47,B01A,HDPE,white,regular,2023-05-23 11:21:49,51390.0,82628.0,153060.0,165460.0,75063.0,87501.0,31509.0,20615.0,-0.6512236686,-0.01577038099,1.416979666,1.669224392,-0.1696600065,0.08335772807,-1.055649266,-1.277258464,1.483912189,1.623947521,-0.7705086213,0.00317407199,-1.438530349,-0.6002814836,0.06348250739,-0.3651958361,measurement3.csv
48,B01A,HDPE,white,regular,2023-05-23 11:21:50,51335.0,82339.0,153509.0,164848.0,75292.0,87826.0,31521.0,20811.0,-0.6540079274,-0.02233245009,1.427685087,1.658705866,-0.1659080238,0.08945968461,-1.057698351,-1.275903885,1.496729439,1.609523054,-0.7739959284,-0.05059855066,-1.460611935,-0.590621564,0.0563071719,-0.2867316862,measurement3.csv
49,B01A,HDPE,white,regular,2023-05-23 11:21:51,51312.0,82800.0,153297.0,165194.0,75539.0,87617.0,31844.0,20675.0,-0.6564167632,-0.01496775467,1.421142216,1.663498633,-0.1628831908,0.08316041715,-1.053003695,-1.280529863,1.453552427,1.639922118,-0.7916544423,-0.04240451356,-1.423110637,-0.6215447991,0.152141701,-0.3669018548,measurement3.csv
50,B02A,HDPE,transparent,regular,2023-05-23 11:22:16,36802.0,62627.0,109787.0,129529.0,65901.0,79114.0,28919.0,19620.0,-0.8202699333,-0.1078702737,1.193069434,1.737665526,-0.01755482414,0.3469344964,-1.037727688,-1.294246737,-0.1108768704,0.5951351968,-1.944989007,-0.5044087139,-0.7840047527,0.3619721711,1.217331557,1.169840419,measurement3.csv
51,B02A,HDPE,transparent,regular,2023-05-23 11:22:17,37106.0,62505.0,110202.0,128956.0,66465.0,79279.0,29003.0,19743.0,-0.8178037347,-0.1149126828,1.205052454,1.724050004,-0.005323779129,0.3492904159,-1.042045878,-1.298306799,-0.06001662583,0.5412493495,-1.942321959,-0.5778258997,-0.7346313906,0.3512014433,1.215978901,1.206366181,measurement3.csv
52,B02A,HDPE,transparent,regular,2023-05-23 11:22:18,36949.0,62346.0,110158.0,128924.0,66145.0,78879.0,29164.0,19850.0,-0.8203722062,-0.1165556708,1.20843847,1.72849285,-0.01127555825,0.3416165062,-1.036114685,-1.294229707,-0.09454058608,0.5096063399,-1.899854049,-0.5623360114,-0.7579589679,0.2982106706,1.258901285,1.247971319,measurement3.csv
53,B02A,HDPE,transparent,regular,2023-05-23 11:22:19,36699.0,62476.0,110081.0,128811.0,66467.0,78935.0,29434.0,19474.0,-0.8267971674,-0.1127707224,1.205894325,1.7247179,-0.002219473519,0.3431458412,-1.028038667,-1.303932036,-0.1486120369,0.552824603,-1.915778497,-0.5634479135,-0.708108295,0.3239851366,1.394731296,1.064405707,measurement3.csv
54,B02A,HDPE,transparent,regular,2023-05-23 11:22:19,37089.0,62450.0,110042.0,129178.0,65922.0,79241.0,28954.0,19642.0,-0.8146228428,-0.1137195607,1.20158303,1.730445662,-0.01776371533,0.3503341836,-1.039450263,-1.296806493,-0.04371590885,0.5547606817,-1.939605454,-0.5421099258,-0.7930175317,0.3684621385,1.221924184,1.173301816,measurement3.csv
55,B03A,HDPE,green,regular,2023-05-23 11:25:29,44621.0,73380.0,114451.0,131055.0,62070.0,74863.0,28028.0,19375.0,-0.6508262394,0.13364996,1.253967842,1.70688494,-0.1748595784,0.1741026253,-1.103443284,-1.339476266,1.201639089,1.504527428,-1.410466205,-0.5384975202,-1.214923499,-0.4014590515,0.3714399997,0.4877397587,measurement3.csv
56,B03A,HDPE,green,regular,2023-05-23 11:25:30,45002.0,73567.0,114265.0,131628.0,61950.0,75533.0,27964.0,19476.0,-0.6443640942,0.1332187351,1.241080314,1.713727633,-0.1830137077,0.1867362511,-1.108164418,-1.339220713,1.232415022,1.479536794,-1.421927076,-0.5236376903,-1.231721461,-0.355870854,0.3237689346,0.4974363304,measurement3.csv
57,B03A,HDPE,green,regular,2023-05-23 11:25:31,45179.0,72998.0,114820.0,131300.0,62473.0,75178.0,28130.0,19641.0,-0.6420242783,0.1168373913,1.257680439,1.707230758,-0.1702692291,0.1763046058,-1.107096085,-1.338663601,1.267128516,1.412349773,-1.422262943,-0.561039738,-1.206317223,-0.4076930246,0.3603502968,0.557484343,measurement3.csv
58,B03A,HDPE,green,regular,2023-05-23 11:25:32,44680.0,73770.0,114729.0,131828.0,62333.0,74814.0,28131.0,19060.0,-0.6500404271,0.1382527815,1.248177207,1.711533191,-0.1716719152,0.1665435381,-1.098492277,-1.344302098,1.213111976,1.553896153,-1.405248014,-0.5034422567,-1.196968276,-0.4122552089,0.3975090097,0.3533966165,measurement3.csv
59,B04A,HDPE,yellow,regular,2023-05-23 11:26:06,46343.0,74801.0,118493.0,132730.0,59887.0,71070.0,26264.0,17238.0,-0.5768322925,0.1689790172,1.314034458,1.687149773,-0.2218787336,0.07119906092,-1.103051468,-1.339599815,1.547022939,1.67563394,-0.9629627435,-0.2794826526,-1.188624022,-0.5698987853,0.01441240342,-0.2361010785,measurement3.csv
60,B04A,HDPE,yellow,regular,2023-05-23 11:26:07,47001.0,75726.0,120983.0,136324.0,61070.0,72954.0,26529.0,17442.0,-0.5802632415,0.1523142792,1.306509609,1.697753186,-0.2214596509,0.08161959209,-1.102363398,-1.334110376,1.556562957,1.672113893,-0.9640719974,-0.2221560016,-1.202990764,-0.5257905595,-0.03533760489,-0.2783299225,measurement3.csv
61,B04A,HDPE,yellow,regular,2023-05-23 11:26:08,47373.0,75418.0,121325.0,135001.0,61444.0,71967.0,26328.0,17706.0,-0.5703279749,0.1502499371,1.329767505,1.681153618,-0.2087928778,0.06158121272,-1.111050462,-1.332580958,1.618965133,1.631672715,-0.9402302085,-0.2840133262,-1.159737994,-0.6078729198,-0.08515646069,-0.1736269385,measurement3.csv
62,B04A,HDPE,yellow,regular,2023-05-23 11:26:09,47466.0,75406.0,120878.0,133738.0,60705.0,70506.0,25981.0,17465.0,-0.5572949631,0.1651777058,1.340992924,1.673526873,-0.2149608306,0.03847347968,-1.112854208,-1.333060981,1.640562117,1.635254257,-0.8785554311,-0.2812821639,-1.137419175,-0.6596314643,-0.1157232099,-0.2032049299,measurement3.csv
63,B05A,HDPE,gray,regular,2023-05-23 11:26:29,14149.0,20794.0,41591.0,40338.0,21198.0,22615.0,8166.0,6148.0,-0.6239010761,-0.08728578649,1.592170674,1.490984977,-0.05466086895,0.05976860666,-1.107056724,-1.270019802,1.864181832,0.9118995623,-0.5973241872,-0.9340270249,-0.9058285239,-0.9284307342,-0.2564982891,0.846027365,measurement3.csv
64,B05A,HDPE,gray,regular,2023-05-23 11:26:30,13959.0,20811.0,41499.0,40336.0,21075.0,22400.0,8491.0,5810.0,-0.6327368211,-0.07964074899,1.590302558,1.496424751,-0.05833056758,0.04862394139,-1.074115882,-1.290527231,1.888244865,1.060394698,-0.5894375109,-0.9263478745,-0.95679054,-1.019796072,0.2465403017,0.2971921323,measurement3.csv
65,B05A,HDPE,gray,regular,2023-05-23 11:26:31,14124.0,20770.0,41735.0,40236.0,21183.0,22753.0,8370.0,6099.0,-0.6290122347,-0.0920116487,1.601972294,1.48085224,-0.05864101343,0.06821588094,-1.093938713,-1.277436806,1.866191286,0.8973193342,-0.6026414854,-1.010007698,-0.9627121614,-0.9172181398,-0.0195106563,0.74857952,measurement3.csv
66,B05A,HDPE,gray,regular,2023-05-23 11:26:32,13969.0,20912.0,41515.0,40633.0,20859.0,22923.0,8148.0,6077.0,-0.6350891242,-0.07767508093,1.576422792,1.505612021,-0.08193014996,0.08377668935,-1.102424159,-1.268692989,1.809669306,1.05125858,-0.6147340772,-0.872226358,-1.082342121,-0.8015957733,-0.2632909685,0.7732614115,measurement3.csv
67,B05A,HDPE,gray,regular,2023-05-23 11:26:34,14271.0,20663.0,41535.0,40456.0,20853.0,22980.0,8370.0,6022.0,-0.6155028907,-0.09937754521,1.585942888,1.498818475,-0.08403589695,0.08770981798,-1.091982187,-1.281572661,1.977817076,0.835199164,-0.6245604563,-0.9209752921,-1.082864627,-0.7846021113,-0.00350539132,0.6034916379,measurement3.csv
68,C01A,PVC,transparent,regular,2023-05-23 11:27:19,52833.0,82813.0,174870.0,187160.0,96440.0,108212.0,36431.0,23877.0,-0.7532450295,-0.2218533623,1.409845194,1.627683872,0.01968347053,0.2283406655,-1.043968383,-1.266486428,1.013809552,0.5460026255,-2.125917823,-0.09375809817,-0.633026538,0.9388460737,0.8098435467,-0.4557993383,measurement3.csv
69,C01A,PVC,transparent,regular,2023-05-23 11:27:24,52637.0,83233.0,174729.0,188021.0,96384.0,108712.0,36240.0,24036.0,-0.7574151815,-0.2167527091,1.400074771,1.634957945,0.01563885109,0.2334871633,-1.047166867,-1.262823973,0.8469718914,0.6709322892,-2.193873614,0.0124592924,-0.6945440847,1.05080418,0.5926407442,-0.2853906985,measurement3.csv
70,C01A,PVC,transparent,regular,2023-05-23 11:27:25,52653.0,83325.0,174506.0,187724.0,96603.0,108643.0,36488.0,23998.0,-0.7587827492,-0.2155134654,1.39950468,1.633624835,0.01966942292,0.23292458,-1.045100823,-1.266326481,0.811729468,0.6662744216,-2.194824651,-0.06023172693,-0.6277557267,0.9794527746,0.775004111,-0.3496486702,measurement3.csv
71,C01A,PVC,transparent,regular,2023-05-23 11:27:26,53031.0,83506.0,174409.0,187318.0,96727.0,108684.0,36751.0,23939.0,-0.7552209239,-0.2138693853,1.400912531,1.630225313,0.0209856989,0.233387351,-1.044415446,-1.272005139,0.9324035699,0.6423177224,-2.129620932,-0.1712593943,-0.6031212376,0.8823216832,0.8984991687,-0.4515405802,measurement3.csv
72,C02A,PVC,white,regular,2023-05-23 11:27:47,53536.0,84893.0,154960.0,182695.0,78650.0,89561.0,30003.0,19334.0,-0.6212486173,-0.03392068397,1.278459528,1.797946093,-0.1508543284,0.05351264169,-1.062030205,-1.261864428,1.493460751,1.467252707,-0.7069680194,0.7666421144,-0.9964202387,-0.4693893716,-0.545271081,-1.009306862,measurement3.csv
73,C02A,PVC,white,regular,2023-05-23 11:27:48,53515.0,85056.0,155216.0,182796.0,78144.0,89395.0,29843.0,19429.0,-0.6201593926,-0.03026524837,1.281899019,1.797712738,-0.1595366198,0.05088470539,-1.062883916,-1.257651286,1.481985898,1.480268485,-0.6826612976,0.7706176276,-1.035334657,-0.4766799467,-0.5813751489,-0.95682096,measurement3.csv
74,C02A,PVC,white,regular,2023-05-23 11:27:49,53493.0,84929.0,155107.0,182826.0,78764.0,89276.0,29998.0,19375.0,-0.621832026,-0.03353566241,1.27978226,1.798518324,-0.1489080724,0.04781451867,-1.061519743,-1.260319599,1.487476938,1.474240527,-0.7022223561,0.7743850093,-0.9886379143,-0.4995924219,-0.5495260895,-0.9961236925,measurement3.csv
75,C02A,PVC,white,regular,2023-05-23 11:27:50,53697.0,84607.0,155415.0,182101.0,78859.0,89450.0,29845.0,19689.0,-0.619592279,-0.03943203351,1.28958727,1.79046583,-0.1473181898,0.05146787166,-1.067278535,-1.257899934,1.546674992,1.450799835,-0.7109395522,0.7379328886,-1.010127876,-0.5041816758,-0.6169682862,-0.8931903254,measurement3.csv
76,C02A,PVC,white,regular,2023-05-23 11:27:51,53111.0,84903.0,155105.0,182927.0,78556.0,89505.0,30023.0,19599.0,-0.6286640117,-0.03391882745,1.279377015,1.799853881,-0.1526546001,0.05217255837,-1.060580117,-1.255585898,1.443334177,1.504221273,-0.7235299509,0.7957827582,-1.039069525,-0.4929980608,-0.5595603947,-0.9281802764,measurement3.csv
77,C03A,PVC,white,regular,2023-05-23 11:28:08,59535.0,95729.0,202209.0,221282.0,106907.0,116216.0,39298.0,25443.0,-0.7292701902,-0.1883003099,1.403192005,1.688264629,-0.02122948814,0.1179065183,-1.031740419,-1.238822745,0.9761895908,1.273813755,-0.8337342714,1.351888592,-0.6943877152,-0.2923815307,-0.2793828369,-1.502005583,measurement3.csv
78,C03A,PVC,white,regular,2023-05-23 11:28:09,59481.0,95703.0,202277.0,222410.0,106645.0,116516.0,38865.0,25385.0,-0.7277685504,-0.1890063083,1.396164228,1.695620366,-0.02625614399,0.1205640783,-1.03440878,-1.234908891,0.9366116052,1.237035504,-0.7650364545,1.446478645,-0.6961507123,-0.1940528658,-0.5016880706,-1.463197651,measurement3.csv
79,C03A,PVC,white,regular,2023-05-23 11:28:11,59315.0,95558.0,202414.0,221965.0,106468.0,116503.0,39250.0,25413.0,-0.7306455694,-0.1907254464,1.40113242,1.692388065,-0.02819672248,0.1212969297,-1.029558388,-1.235691289,0.8913937881,1.235566828,-0.78750954,1.43996664,-0.7719509241,-0.213612696,-0.2908653128,-1.502988784,measurement3.csv
80,C03A,PVC,white,regular,2023-05-23 11:28:12,59116.0,95410.0,201832.0,221507.0,106530.0,116558.0,38923.0,25583.0,-0.7327036972,-0.1907287095,1.398461298,1.692266276,-0.02467476498,0.1250724433,-1.034243922,-1.233448924,0.8728792724,1.27825707,-0.8550694719,1.476477824,-0.7529162568,-0.174822194,-0.4786073663,-1.366198877,measurement3.csv
81,C04A,PVC,transparent,regular,2023-05-23 11:28:42,55259.0,97407.0,200145.0,153299.0,80657.0,89656.0,33047.0,24617.0,-0.6532048915,0.1010380006,1.939545314,1.101231218,-0.1987050108,-0.03766695947,-1.050690967,-1.201546704,0.8127711293,1.71242623,0.7444644143,-1.193083874,-1.167562494,-0.9192281605,-0.3273754757,0.3375882299,measurement3.csv
82,C04A,PVC,transparent,regular,2023-05-23 11:28:44,55303.0,97151.0,200586.0,153472.0,80653.0,89792.0,32685.0,24898.0,-0.6519246055,0.09522353814,1.941937078,1.100770532,-0.1993293694,-0.03616298425,-1.055743108,-1.194771081,0.8134607582,1.679923687,0.7567956834,-1.186064751,-1.167968411,-0.9101705026,-0.4077109207,0.4217344575,measurement3.csv
83,C04A,PVC,transparent,regular,2023-05-23 11:28:45,55261.0,97164.0,200153.0,153496.0,80462.0,89641.0,32377.0,24927.0,-0.6509650558,0.09791741518,1.938517296,1.104672238,-0.200577562,-0.03653221442,-1.059943565,-1.193088552,0.8159521049,1.685293611,0.748231484,-1.165843789,-1.163568968,-0.9032826458,-0.4583977977,0.4416160011,measurement3.csv
84,C04A,PVC,transparent,regular,2023-05-23 11:28:46,55061.0,96644.0,199620.0,153148.0,80238.0,89593.0,32653.0,24596.0,-0.6519604505,0.09317816564,1.938436904,1.105690788,-0.2008060139,-0.03317088043,-1.053496321,-1.197872192,0.824138406,1.690829291,0.7632973004,-1.179538437,-1.180498755,-0.9011544453,-0.3841402663,0.367066907,measurement3.csv
85,C05A,PVC,blue,regular,2023-05-23 11:29:08,43104.0,66334.0,134530.0,125755.0,60558.0,60035.0,20171.0,13232.0,-0.5395800015,0.02097245608,1.666578801,1.454833308,-0.1184055463,-0.131025819,-1.092965688,-1.26040751,1.622229322,1.370784663,0.4761733806,0.01715681242,-0.4912629787,-0.9116489172,-0.942979396,-1.140452886,measurement3.csv
86,C05A,PVC,blue,regular,2023-05-23 11:29:09,43771.0,66321.0,134580.0,125986.0,60302.0,60457.0,19812.0,13701.0,-0.5273819831,0.01701387957,1.664903777,1.457429806,-0.1282951536,-0.1245531865,-1.105793534,-1.253323606,1.697307594,1.32625208,0.4447608843,-0.0006214620935,-0.539377018,-0.8941223941,-1.05597862,-0.9782210649,measurement3.csv
87,C05A,PVC,blue,regular,2023-05-23 11:29:10,43396.0,66152.0,134790.0,125727.0,60604.0,60069.0,20013.0,13255.0,-0.5328093169,0.01569762461,1.670136869,1.451683784,-0.1180304696,-0.130926023,-1.096429365,-1.259323103,1.65457691,1.332449426,0.4814067005,0.01326676216,-0.4837572731,-0.900782924,-0.97593276,-1.121226842,measurement3.csv
88,C05A,PVC,blue,regular,2023-05-23 11:29:12,43281.0,65948.0,134493.0,126104.0,59837.0,60430.0,19431.0,13596.0,-0.5323063664,0.01343466247,1.663755341,1.461777952,-0.1336965603,-0.1194192219,-1.106529843,-1.247015964,1.654974136,1.328767395,0.4818903768,0.04482184826,-0.5460652779,-0.8606709911,-1.120615602,-0.9831018847,measurement3.csv
89,C06A,PVC,gray,regular,2023-05-23 11:29:32,9134.0,12697.0,28357.0,27411.0,14359.0,15366.0,5952.0,4451.0,-0.6640838589,-0.240188521,1.622904657,1.510357649,-0.04245794238,0.07734632516,-1.042651068,-1.22122724,1.325240118,-0.2447936218,-0.5498754084,-0.9366926972,-0.9398877605,-0.9319448503,0.5655616337,1.712392586,measurement3.csv
90,C06A,PVC,gray,regular,2023-05-23 11:29:33,8754.0,12744.0,28009.0,27402.0,14271.0,15381.0,5762.0,4233.0,-0.6904107718,-0.2167216686,1.595524988,1.52346251,-0.03543764343,0.09634052812,-1.04561824,-1.227139703,1.316508819,0.006226250704,-0.6117851612,-0.948963454,-1.030227636,-0.9254437351,0.5189102843,1.674774632,measurement3.csv
91,C06A,PVC,gray,regular,2023-05-23 11:29:34,8948.0,12473.0,27795.0,26985.0,14234.0,15354.0,5863.0,4301.0,-0.6707300942,-0.244428202,1.608564023,1.51060529,-0.03145866091,0.103990451,-1.043819835,-1.232722972,1.393369168,-0.2730305586,-0.6297118855,-1.000192177,-0.9263225631,-0.8278929529,0.6413688981,1.622412071,measurement3.csv
92,C06A,PVC,gray,regular,2023-05-23 11:29:35,8940.0,12823.0,27167.0,27346.0,14068.0,15320.0,5921.0,4144.0,-0.6720622064,-0.1998293945,1.544622692,1.566391859,-0.04841815303,0.1038443967,-1.039219265,-1.255329929,1.508529894,0.106412931,-0.9015924227,-0.8605290832,-1.079131315,-0.8624536574,0.8575434719,1.231220181,measurement3.csv
93,D01A,LDPE,white,regular,2023-05-23 11:31:29,57580.0,86718.0,194713.0,209961.0,108918.0,115825.0,38764.0,26235.0,-0.7429333847,-0.2848729423,1.412849533,1.652553892,0.06411950132,0.1727001683,-1.038728061,-1.235688707,1.241723997,-1.012247791,-1.932945469,1.040749116,0.6133075287,0.3808449704,-0.02800943023,-0.3034229221,measurement3.csv
94,D01A,LDPE,white,regular,2023-05-23 11:31:30,57434.0,86359.0,194773.0,209868.0,108751.0,115636.0,38722.0,25898.0,-0.7419116409,-0.2876988517,1.414739362,1.651777981,0.0639254447,0.1720414362,-1.03574845,-1.23712528,1.227780953,-1.031642635,-1.754743933,1.119176818,0.6569227299,0.4261911451,0.04979759723,-0.693482674,measurement3.csv
95,D01A,LDPE,white,regular,2023-05-23 11:31:31,57307.0,86605.0,194475.0,210320.0,108823.0,115703.0,38929.0,26067.0,-0.7455345827,-0.2854139906,1.408667799,1.657511092,0.06351628848,0.1715656323,-1.034158251,-1.236153987,1.078499244,-1.005741604,-1.913566654,1.152966341,0.6207192738,0.3830706239,0.1972077769,-0.5131550014,measurement3.csv
96,D01A,LDPE,white,regular,2023-05-23 11:31:32,57645.0,86683.0,194403.0,209981.0,108937.0,115606.0,38658.0,26125.0,-0.7409223687,-0.2842248965,1.409950037,1.65495428,0.06577667206,0.170663904,-1.039541933,-1.236655695,1.298151957,-0.9509135669,-1.889330689,1.060230238,0.6488368092,0.3391927176,-0.09066049383,-0.4155069719,measurement3.csv
97,D02A,LDPE,transparent,regular,2023-05-23 11:32:04,61943.0,105780.0,229294.0,195956.0,95527.0,134951.0,45204.0,25835.0,-0.7430327276,-0.08986511736,1.750483087,1.253749693,-0.2426339544,0.3447803273,-0.9924424187,-1.281038888,0.3213897061,1.08584347,0.4610677653,-1.083795381,-1.703142364,0.9524640635,0.855440328,-0.8892675884,measurement3.csv
98,D02A,LDPE,transparent,regular,2023-05-23 11:32:05,62403.0,105216.0,230077.0,196136.0,95161.0,134888.0,44609.0,25935.0,-0.7335384199,-0.09781168093,1.756239106,1.252251971,-0.2471175544,0.3427854227,-0.9977600721,-1.275048772,0.4144435419,1.053128199,0.5148209087,-1.081587495,-1.750877955,0.9723911329,0.7343552759,-0.8566736091,measurement3.csv
99,D02A,LDPE,transparent,regular,2023-05-23 11:32:06,62013.0,105537.0,230300.0,196655.0,94729.0,135362.0,44461.0,26122.0,-0.7386999124,-0.09418597417,1.753334761,1.255111448,-0.254233457,0.3474698527,-0.9986141814,-1.270182537,0.3436683812,1.080738908,0.5197957208,-1.05982264,-1.789510358,1.00504343,0.6926848061,-0.792598248,measurement3.csv
100,D02A,LDPE,transparent,regular,2023-05-23 11:32:07,62559.0,105764.0,229717.0,196565.0,94849.0,135781.0,44918.0,26296.0,-0.7358523175,-0.09354229691,1.749213263,1.256356839,-0.255810874,0.3527074401,-0.9981134232,-1.274958631,0.3929150251,1.053939199,0.449525397,-1.088381458,-1.794695558,0.9893646039,0.7564277845,-0.7590949927,measurement3.csv
101,D03A,LDPE,red,regular,2023-05-23 11:32:31,43587.0,72230.0,129974.0,148556.0,74848.0,87989.0,33031.0,21338.0,-0.7793323113,-0.09995408229,1.269665596,1.710408753,-0.03785820534,0.2738308393,-1.0297082,-1.30705239,0.3052023157,0.811391151,-1.88237558,-0.5256396022,-0.9524632579,0.1072653398,1.405650367,0.7309692666,measurement3.csv
102,D03A,LDPE,red,regular,2023-05-23 11:32:32,44208.0,71991.0,130178.0,148488.0,74575.0,88322.0,32447.0,21942.0,-0.7672593176,-0.1075196596,1.27419835,1.708990602,-0.04615957339,0.280278935,-1.046537945,-1.295991392,0.4384619531,0.7312682577,-1.884478146,-0.5590523781,-1.015916085,0.1177009424,1.133102466,1.038912991,measurement3.csv
103,D03A,LDPE,red,regular,2023-05-23 11:32:33,43172.0,72009.0,130262.0,148165.0,74895.0,87567.0,32926.0,21305.0,-0.7852734358,-0.1014593732,1.279898625,1.70443388,-0.03302342681,0.2674687118,-1.028237644,-1.303807337,0.2302736125,0.8246604136,-1.867117389,-0.5325802658,-0.9320674642,0.08653823186,1.428470711,0.7618221491,measurement3.csv
